"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"ProB","Rpl36al",0.0802036114504463,7.01472478351245e-12,2.26470389635699e-07,0.969,0.909
"ProB","Baz1b",0.694934087813349,7.01804369536683e-12,2.26577540704918e-07,0.617,0.318
"ProB","Pdk2",-2.48029813497736,7.12327263876115e-12,2.29974857142404e-07,0.071,0.265
"ProB","Dnajc9",1.17078877483257,7.27340099610102e-12,2.34821751159121e-07,0.573,0.227
"ProB","Blk",1.25264687351386,7.43437837774906e-12,2.40018905925628e-07,0.523,0.174
"ProB","E2f2",-2.50596452078468,8.58852926316137e-12,2.77280667261165e-07,0.124,0.356
"ProB","Dnmt1",1.19146693766026,8.77496547733119e-12,2.83299760435637e-07,0.493,0.189
"ProB","Hoxa7",-5.1513806749807,1.03335550653689e-11,3.33618825285434e-07,0.006,0.129
"ProB","Pebp1",0.462754672816416,1.07028073202989e-11,3.45540134335851e-07,0.859,0.697
"ProB","Chd9",0.4511589178216,1.16026203890391e-11,3.74590599260128e-07,0.843,0.614
"ProB","Tmem106b",-1.70577330676268,1.16702627975414e-11,3.76774434418623e-07,0.258,0.462
"ProB","Drc7",0.84847018297222,1.21237723281099e-11,3.91415989613027e-07,0.724,0.409
"ProB","Ccnd3",0.464286708310658,1.3169202016311e-11,4.25167687096599e-07,0.917,0.735
"ProB","Srgn",0.127122028828558,1.35538128665435e-11,4.37584848396358e-07,0.976,0.879
"ProB","Hnrnpa3",0.231458335782217,1.39499027562634e-11,4.50372610485963e-07,0.963,0.864
"ProB","Gm2a",0.651121833500459,1.49477246189144e-11,4.82587289321652e-07,0.7,0.424
"ProB","Atic",0.878766917860134,1.50521676919815e-11,4.85959233935623e-07,0.503,0.22
"ProB","Pitpna",0.425276685411609,1.55595314054888e-11,5.02339471426204e-07,0.847,0.621
"ProB","Tuba4a",1.4487093512646,1.66364074587319e-11,5.3710641480516e-07,0.465,0.167
"ProB","Car3",4.4180980599228,2.08851266799069e-11,6.74276314860795e-07,0.479,0.03
"ProB","Psmb8",0.0184762504204761,2.11502974848514e-11,6.82837354298429e-07,0.959,0.871
"ProB","Rgs19",1.04659856814943,2.19247445908892e-11,7.07840379116857e-07,0.625,0.311
"ProB","Snrpe",0.182526109650545,2.26111773987303e-11,7.30001862318008e-07,0.952,0.856
"ProB","Hspe1",0.358384352150202,2.35218422888372e-11,7.59402678295108e-07,0.747,0.523
"ProB","Hdac5",-2.18060725109312,2.35564173960658e-11,7.60518935631985e-07,0.177,0.348
"ProB","Tnfaip8l2",1.07680642027799,2.71527715253955e-11,8.76627228697392e-07,0.572,0.265
"ProB","Cd9",-1.98207184762896,2.97980310142173e-11,9.62029431294007e-07,0.083,0.235
"ProB","Tecr",0.463765708186549,3.28190696111063e-11,1.05956366239457e-06,0.804,0.636
"ProB","AI506816",2.00940893085921,3.64808049173863e-11,1.17778278675782e-06,0.399,0.106
"ProB","Snrpd2",0.36915055889244,3.72747841026635e-11,1.20341640475449e-06,0.804,0.583
"ProB","H2afj",0.589382682811361,3.82045378847374e-11,1.23343350560875e-06,0.765,0.508
"ProB","Uqcr11",0.253581748179324,3.82429022793033e-11,1.23467210008731e-06,0.81,0.667
"ProB","Gm15657",1.43893251223661,4.65920842752266e-11,1.50422544082569e-06,0.464,0.167
"ProB","Ostf1",0.187105117533403,5.01976363292982e-11,1.62063068889139e-06,0.908,0.75
"ProB","Rsrp1",0.256669491433536,5.15406860393996e-11,1.66399104878202e-06,0.943,0.795
"ProB","Hnrnpa2b1",0.135862496017515,5.31792533008017e-11,1.71689219281638e-06,0.99,0.955
"ProB","Myl4",1.90197036785707,5.44757922731006e-11,1.75875095353705e-06,0.446,0.076
"ProB","Tcf7l2",-1.86697819227304,5.49920504686744e-11,1.77541834938115e-06,0.16,0.371
"ProB","Serbp1",0.13760717532774,5.51344947557968e-11,1.7800171631909e-06,0.931,0.841
"ProB","Tmem256",0.41823570768631,5.955662627471e-11,1.92278567927901e-06,0.831,0.644
"ProB","Srrm2",0.127306904391459,5.95739283611144e-11,1.92334427713858e-06,0.932,0.818
"ProB","Dut",1.0729062804874,6.14453501882372e-11,1.98376313082724e-06,0.571,0.288
"ProB","Mcm6",1.1038569043739,6.93477690493263e-11,2.2388927237575e-06,0.597,0.333
"ProB","Mtss1",-1.59255836629649,7.38697100336296e-11,2.38488358843573e-06,0.355,0.553
"ProB","Eya2",-3.31534821254571,7.46057992724039e-11,2.40864822950956e-06,0.034,0.174
"ProB","Psmb9",0.200997459485496,8.00310055248222e-11,2.58380101336889e-06,0.826,0.689
"ProB","Adh5",0.668182451814677,8.06351204196053e-11,2.60330486274696e-06,0.683,0.455
"ProB","Prmt1",0.644433958092757,8.731046647809e-11,2.81881841024513e-06,0.701,0.485
"ProB","Sept6",0.432526674956324,9.02500263042917e-11,2.91372209923406e-06,0.783,0.621
"ProB","Ivns1abp",1.11109515212923,1.02093736088866e-10,3.29609626962905e-06,0.614,0.341
"ProB","Cdt1",2.05250596548433,1.0482164529708e-10,3.38416681841623e-06,0.379,0.091
"ProB","Grcc10",0.115781820533218,1.05840845935301e-10,3.4170717110212e-06,0.926,0.811
"ProB","Hebp1",-3.6652115201341,1.05866846417993e-10,3.41791113660489e-06,0.018,0.136
"ProB","Srfbp1",0.974648012882408,1.07606442939265e-10,3.47407401029417e-06,0.615,0.311
"ProB","Banf1",0.486458321103565,1.07712368124507e-10,3.47749380489972e-06,0.821,0.591
"ProB","Cox6c",0.0914036208019566,1.1020310573519e-10,3.5579072686606e-06,0.947,0.856
"ProB","Foxp1",0.175570579897953,1.22449304258343e-10,3.9532757879806e-06,0.946,0.848
"ProB","Scaf11",0.378281434242971,1.25562681544326e-10,4.05379117365857e-06,0.865,0.652
"ProB","Atp5d",0.178757611670169,1.39826637730865e-10,4.51430299914099e-06,0.927,0.818
"ProB","Osgep",1.10332359312478,1.41134750367248e-10,4.5565354156066e-06,0.562,0.265
"ProB","Cox5b",0.148368343715348,1.45642102276165e-10,4.70205527198599e-06,0.946,0.833
"ProB","Ass1",1.04353267226976,1.5449516989875e-10,4.98787656018115e-06,0.508,0.227
"ProB","Atp6ap1",1.03860676566119,1.80634604143827e-10,5.83178819478346e-06,0.625,0.341
"ProB","Mcm4",1.02654834405468,1.82029620012621e-10,5.87682628210748e-06,0.49,0.212
"ProB","Ifi27",0.440844191099777,1.82434342301167e-10,5.88989274119319e-06,0.758,0.553
"ProB","Ldha",0.285845188503214,1.88723954166625e-10,6.09295286026947e-06,0.778,0.636
"ProB","Cnn3",0.541948665115902,1.95234742531267e-10,6.30315366262197e-06,0.81,0.576
"ProB","Aim2",1.21890962072965,2.14524632109051e-10,6.92592774764072e-06,0.511,0.144
"ProB","G3bp1",0.461275728000489,2.17133080962065e-10,7.01014151886028e-06,0.718,0.515
"ProB","Mcm3",1.33848392643746,2.1714448462392e-10,7.01050968608326e-06,0.49,0.197
"ProB","Cct5",0.394516407672921,2.19120918646064e-10,7.07431885848819e-06,0.818,0.621
"ProB","Npm3",0.73498641586052,2.19729658443545e-10,7.09397202284985e-06,0.596,0.356
"ProB","Alyref",0.650517410008416,2.52966735697557e-10,8.16703106199564e-06,0.743,0.553
"ProB","Pcbp1",0.139864458982247,2.8136286472276e-10,9.08380008757432e-06,0.939,0.848
"ProB","Rnf7",0.437402832456086,2.91617428947042e-10,9.41486869355527e-06,0.819,0.606
"ProB","Ppp2r5a",0.394467777310242,3.02645094788189e-10,9.77089688523667e-06,0.803,0.621
"ProB","Tpm3",0.115803363802348,3.02928685817701e-10,9.78005262162448e-06,0.892,0.795
"ProB","Maz",0.42544281941782,3.26486859395989e-10,1.05406282555995e-05,0.883,0.652
"ProB","Gm47283",1.5587806126986,3.29154145939812e-10,1.06267416016668e-05,0.392,0.068
"ProB","Raly",0.286906604614647,3.91344541856247e-10,1.26345585338289e-05,0.931,0.795
"ProB","Pafah1b3",-1.12306425373916,4.04563838830601e-10,1.3061343536646e-05,0.825,0.773
"ProB","Plcg2",0.542794791351777,4.13238208785778e-10,1.33413955706488e-05,0.764,0.515
"ProB","Sptssa",0.829947893993427,4.14156956847445e-10,1.33710573518198e-05,0.607,0.311
"ProB","Dst",-3.05003917135727,4.20808715045674e-10,1.35858093652496e-05,0.032,0.174
"ProB","Park7",0.242653616781696,4.27451727355355e-10,1.38002790176676e-05,0.818,0.735
"ProB","F13a1",-2.02414559683695,4.84262548302451e-10,1.56344163719446e-05,0.098,0.288
"ProB","Bzw2",0.791205489614652,4.9053997532186e-10,1.58370831032663e-05,0.548,0.318
"ProB","Paics",0.45175926853455,4.92841794227156e-10,1.59113973266237e-05,0.661,0.439
"ProB","B3gnt2",-0.98517950521651,5.30174366078481e-10,1.71166794088438e-05,0.918,0.848
"ProB","Sumo2",0.100238285783891,5.59528562793937e-10,1.80643796498023e-05,0.953,0.894
"ProB","Srrm1",0.36686148290823,5.67318296806565e-10,1.83158712123999e-05,0.824,0.652
"ProB","Sf3b2",0.121460882009753,5.73674954207207e-10,1.85210958965797e-05,0.883,0.758
"ProB","Dbi",0.386126981231785,6.46504727477807e-10,2.0872405126621e-05,0.762,0.553
"ProB","Slc11a2",-2.75512306178126,6.48361663363393e-10,2.09323563016871e-05,0.03,0.167
"ProB","Ssbp2",0.675809568891013,6.89264671751661e-10,2.22529099275024e-05,0.627,0.379
"ProB","Snu13",0.326327013384868,7.50129604483748e-10,2.42179342807578e-05,0.802,0.636
"ProB","Ankrd11",0.370997490798537,8.19497454533321e-10,2.64574753196083e-05,0.859,0.644
"ProB","Smc3",0.561091310929028,8.36646187860771e-10,2.7011122175085e-05,0.666,0.439
"ProB","Snhg1",0.536889957054469,8.48970922535965e-10,2.74090262340736e-05,0.67,0.447
"ProB","Ms4a6b",1.645346343612,8.9638855827133e-10,2.89399046037899e-05,0.391,0.114
"ProB","Gm8369",1.8110321531367,9.98956981967726e-10,3.2251326162828e-05,0.378,0.106
"ProB","Eif2b2",0.82029147049363,1.00791034757168e-09,3.25403855713516e-05,0.651,0.356
"ProB","Snhg8",0.453423622737697,1.03038512778929e-09,3.32659838506773e-05,0.708,0.492
"ProB","Gm11808",-0.203648121320616,1.03396243119504e-09,3.33814770911318e-05,0.97,0.939
"ProB","Phb2",0.333867840173395,1.09292310265137e-09,3.52850223690994e-05,0.742,0.583
"ProB","Gm46560",-1.90095267490028,1.27836867089186e-09,4.12721325397437e-05,0.136,0.326
"ProB","Llph",0.587018532391372,1.35066332469599e-09,4.36061654378101e-05,0.721,0.5
"ProB","Ptprc",0.425256461397598,1.36376566831666e-09,4.40291746016033e-05,0.743,0.5
"ProB","Rps27l",0.238093911520399,1.39213656173754e-09,4.49451288956963e-05,0.835,0.712
"ProB","Tra2b",0.436365376913195,1.49930829461206e-09,4.84051682915504e-05,0.828,0.636
"ProB","Cct8",0.487362334720717,1.5135944136182e-09,4.88663956436637e-05,0.742,0.553
"ProB","Tmem173",0.618073145747179,1.55890844723385e-09,5.03293592189449e-05,0.614,0.341
"ProB","Hspa8",0.0350779137620467,1.57140609268676e-09,5.0732845702392e-05,0.986,0.939
"ProB","Nasp",1.1611743136043,1.60116108991939e-09,5.16934857880476e-05,0.464,0.212
"ProB","Atxn7l3b",0.281562763280897,1.61277283645626e-09,5.20683710249905e-05,0.851,0.689
"ProB","Ly86",0.428535680886822,1.66223535860686e-09,5.36652685526225e-05,0.685,0.348
"ProB","Ccm2l",-4.60096665798985,1.68306049643903e-09,5.4337608127534e-05,0.005,0.106
"ProB","Clint1",-1.18180299799606,1.69843122361782e-09,5.48338520545014e-05,0.689,0.735
"ProB","Bmpr2",-3.06805971018901,1.71101193125148e-09,5.52400202004541e-05,0.016,0.121
"ProB","Hnrnpd",0.421281394396309,1.73768136191208e-09,5.61010427693315e-05,0.83,0.659
"ProB","Tmem132e",-2.90230179991616,1.76969286080097e-09,5.71345340109592e-05,0.038,0.174
"ProB","Mtdh",0.170712941667041,1.79549325569708e-09,5.79674997601804e-05,0.909,0.765
"ProB","Sae1",0.324487180776098,1.84590810346853e-09,5.95951431204814e-05,0.727,0.492
"ProB","Adgrg1",-0.961929112543622,1.85190944821052e-09,5.97888965354768e-05,0.823,0.788
"ProB","Luc7l3",0.500856242011478,1.97004389938439e-09,6.36028672916252e-05,0.775,0.545
"ProB","Exosc5",0.625221022352786,1.98909149824265e-09,6.4217819020764e-05,0.564,0.318
"ProB","Atp5g1",0.383648047037609,2.0158628625036e-09,6.50821325159286e-05,0.772,0.553
"ProB","Cmc2",2.00803086624941,2.0652302083958e-09,6.66759572780583e-05,0.386,0.083
"ProB","Psmb3",0.267740972921507,2.11724835285969e-09,6.83553630720751e-05,0.852,0.689
"ProB","Prdx6",0.575819151988409,2.16822589643113e-09,7.00011730662791e-05,0.593,0.311
"ProB","Slc25a5",0.18625591429946,2.2636583397321e-09,7.30822094982507e-05,0.864,0.735
"ProB","Slc25a4",0.374344714984394,2.27425606589196e-09,7.34243570873219e-05,0.506,0.25
"ProB","Kit",1.15407328201739,2.28992165961001e-09,7.39301207805091e-05,0.476,0.197
"ProB","Rfc2",0.641260410005873,2.35750045291737e-09,7.61119021224373e-05,0.536,0.356
"ProB","Sirt3",0.759479398336606,2.47513656683253e-09,7.99097840601883e-05,0.587,0.311
"ProB","Noc2l",0.350022751886643,2.50208428368908e-09,8.0779791098902e-05,0.502,0.273
"ProB","Colq",1.88596383064247,2.58054794446946e-09,8.33129903871965e-05,0.417,0.129
"ProB","Il2ra",2.45427838261479,2.62360134667108e-09,8.4702969477276e-05,0.318,0.045
"ProB","Casp8",0.525348073299527,2.6524355894523e-09,8.56338830054674e-05,0.698,0.462
"ProB","1700027J07Rik",-1.34223006627171,2.67204304940292e-09,8.62669098499731e-05,0.373,0.492
"ProB","Serpinb1a",0.818381255346762,2.7348561862702e-09,8.82948319737335e-05,0.591,0.265
"ProB","Eef2",-0.0409483945691029,2.76414076093718e-09,8.9240284466857e-05,0.995,0.985
"ProB","Lamtor4",0.372069060055447,2.97111372484911e-09,9.59224066067536e-05,0.747,0.538
"ProB","Tomm7",0.0205211953042272,3.14242586770308e-09,0.000101453219138794,0.927,0.848
"ProB","Ybx1",0.11451284206704,3.21798082758155e-09,0.00010389251101847,0.945,0.917
"ProB","Rnase4",1.73266466949607,3.29994931171555e-09,0.000106538863528737,0.428,0.136
"ProB","Shmt2",1.5989363339758,3.39321764397555e-09,0.000109550031635751,0.4,0.144
"ProB","Exosc8",1.14501014926509,3.40606987574828e-09,0.000109964965938533,0.454,0.167
"ProB","H2-Q4",0.318462416133022,3.5643721425764e-09,0.000115075754623079,0.899,0.742
"ProB","Paip2",0.151929303314674,3.6890977988025e-09,0.000119102522434339,0.936,0.803
"ProB","Igf2bp3",1.41187489884902,3.74629348057644e-09,0.000120949085020411,0.436,0.129
"ProB","Cox4i1",-0.0464899880448795,4.01510158966514e-09,0.000129627554822339,0.974,0.939
"ProB","Sfxn1",1.11472776163257,4.03002750354857e-09,0.000130109437952066,0.498,0.258
"ProB","Id3",-1.71098132318107,4.05745418727132e-09,0.000130994908436055,0.353,0.636
"ProB","Trmt112",0.020553109578068,4.11615059257024e-09,0.00013288992188113,0.853,0.705
"ProB","Mknk2",0.26230817874618,4.19203392337689e-09,0.000135339815216223,0.815,0.659
"ProB","Actr3",-0.0368494112442042,4.21734224882925e-09,0.000136156894503452,0.921,0.773
"ProB","Nme4",3.0110571494552,4.23539863824129e-09,0.00013673984503562,0.345,0.045
"ProB","Socs2",1.11905714828721,4.3562445540812e-09,0.000140641355428512,0.504,0.182
"ProB","Dnajc7",-1.30155179801647,4.45851955229819e-09,0.000143943303745947,0.748,0.697
"ProB","Gnl3",1.00649323387518,4.84311720110206e-09,0.00015636003883758,0.346,0.114
"ProB","Arpc1b",-0.118756137848494,4.93948834955058e-09,0.000159471381365241,0.935,0.902
"ProB","Ncf4",0.628514081358042,5.13919244891928e-09,0.000165918828213359,0.499,0.22
"ProB","Srpk2",0.901425910397885,5.14296613623699e-09,0.000166040661708411,0.509,0.212
"ProB","Nutf2",0.444134737650195,5.33409662316271e-09,0.000172211309478808,0.641,0.409
"ProB","Hells",1.63907987996296,5.39424413115528e-09,0.000174153171774348,0.382,0.091
"ProB","Prrc2c",0.252502904059243,5.64183231682281e-09,0.000182146556348624,0.876,0.689
"ProB","Cd48",0.388904604244351,5.80002186041617e-09,0.000187253705763536,0.704,0.447
"ProB","Neurl3",-2.94836810379372,5.94199672144822e-09,0.000191837364151956,0.018,0.114
"ProB","Ptgr1",-1.31946292840575,6.05250219893839e-09,0.000195405033492726,0.493,0.614
"ProB","Gm34095",-1.50578898256375,6.06932960018831e-09,0.00019594830614208,0.351,0.598
"ProB","Sf3b3",0.508363659431863,6.11548029344336e-09,0.000197438281273819,0.683,0.462
"ProB","Phgdh",0.624168005629906,6.22826460095785e-09,0.000201079522641924,0.696,0.515
"ProB","Nop58",0.590565905277364,6.2831657786876e-09,0.000202852007164929,0.554,0.333
"ProB","Dctpp1",1.04334922810888,6.36340505264515e-09,0.000205442532124649,0.424,0.144
"ProB","BE692007",2.17973269906848,6.74196933284149e-09,0.000217664479910787,0.33,0.068
"ProB","Atp5j2",0.213916436944252,6.98484872192717e-09,0.000225505840987419,0.943,0.788
"ProB","1110038B12Rik",0.611446438836842,7.17836026348677e-09,0.00023175336110667,0.658,0.409
"ProB","Cd72",-1.09073008477875,7.27569866749731e-09,0.000234895931480151,0.598,0.72
"ProB","Egfl7",0.644591484312901,7.3416357412344e-09,0.000237024709905752,0.646,0.371
"ProB","Sh2b1",0.986858746755807,7.87425342580787e-09,0.000254220271852207,0.539,0.28
"ProB","H2-Q7",0.31757138386724,7.93682619531276e-09,0.000256240433715672,0.82,0.606
"ProB","Fcrla",-3.6074653472441,8.26509450215273e-09,0.000266838576002001,0.022,0.144
"ProB","Adamts7",-2.86443069391846,8.30199914823634e-09,0.00026803004250081,0.039,0.152
"ProB","Hnrnpdl",0.483010276265566,8.51204048438114e-09,0.000274811227038245,0.67,0.485
"ProB","Ndufa3",0.0389246402303121,8.86063441640655e-09,0.000286065582133685,0.921,0.811
"ProB","Dnaja1",0.353864955622382,9.16013776844286e-09,0.000295735047854178,0.843,0.606
"ProB","Mprip",0.466144735647218,9.41039676712793e-09,0.000303814659626725,0.734,0.5
"ProB","4930523C07Rik",0.693967110642013,9.73604026762733e-09,0.000314328060040348,0.527,0.242
"ProB","Nudc",0.523600048693911,9.99309568839368e-09,0.00032262709429979,0.662,0.447
"ProB","Lrrc8c",0.699295793679327,1.03170495868249e-08,0.000333085945910643,0.513,0.295
"ProB","Rbm25",0.331496386684867,1.05324292006603e-08,0.000340039476743316,0.833,0.598
"ProB","Gm12305",-6.35349768074347,1.0545771604715e-08,0.000340470236258223,0.002,0.136
"ProB","Hmgn1",0.149018881037835,1.06094545412865e-08,0.000342526239865435,0.678,0.492
"ProB","Nudt21",0.404084835496338,1.06194471586183e-08,0.000342848851515991,0.716,0.515
"ProB","Eif3g",0.369626084647262,1.07844361736051e-08,0.000348175521864839,0.544,0.295
"ProB","H2-K1",-0.0571726398202479,1.08253229461925e-08,0.000349495551317824,0.995,0.985
"ProB","Pou2f2",1.12514437019619,1.10706988146936e-08,0.000357417511232384,0.412,0.144
"ProB","Cct6a",0.46842241275463,1.1162232913553e-08,0.00036037268961406,0.659,0.439
"ProB","Mmrn1",-1.50446218333268,1.12310600001826e-08,0.000362594772105895,0.196,0.379
"ProB","Ndufa7",0.0843477770945829,1.18375874407276e-08,0.000382176510523889,0.886,0.758
"ProB","Lsm4",0.376053550621026,1.18458619961517e-08,0.000382443654545758,0.735,0.561
"ProB","Eif3h",0.114184421383612,1.18825062603313e-08,0.000383626714614796,0.946,0.841
"ProB","Hspd1",0.26742421025888,1.19459314485945e-08,0.000385674396817874,0.579,0.447
"ProB","Sept9",0.426790695234085,1.22518350824862e-08,0.000395550495638067,0.597,0.333
"ProB","Csk",0.265243313273118,1.25867294862139e-08,0.000406362561462414,0.832,0.652
"ProB","Mast4",-2.43934460863143,1.26925682913184e-08,0.000409779567285213,0.058,0.197
"ProB","Bccip",0.436439460638887,1.28645543783591e-08,0.000415332138105323,0.696,0.485
"ProB","Pcna",0.699145774178935,1.29164396821563e-08,0.000417007255138415,0.484,0.235
"ProB","Lpcat2",-2.96954855383253,1.31308250169504e-08,0.000423928685672244,0.022,0.136
"ProB","Snrpb",0.144813843723364,1.31499016397748e-08,0.000424544574440128,0.876,0.803
"ProB","Psma7",0.125291130340341,1.4317275368829e-08,0.000462233235282643,0.828,0.705
"ProB","Arpc5l",0.145326093309151,1.43453679031302e-08,0.000463140202752559,0.906,0.727
"ProB","Ptbp1",0.582831320229692,1.48892543086318e-08,0.000480699575354177,0.761,0.508
"ProB","Milr1",1.08935325168053,1.5212541000537e-08,0.000491136886202335,0.508,0.197
"ProB","Jund",-1.10561462837851,1.55387087721195e-08,0.000501667212707877,0.896,0.871
"ProB","Tmem176b",0.27912888568,1.59706517663047e-08,0.000515612492275148,0.793,0.545
"ProB","Klc3",-3.49636011583368,1.64549005397871e-08,0.000531246463927028,0.011,0.098
"ProB","Uqcr10",0.425478295430226,1.66137733166756e-08,0.000536375671528872,0.812,0.583
"ProB","Retreg1",1.17784265021275,1.71272343626142e-08,0.000552952761396999,0.529,0.212
"ProB","St3gal6",0.684964646455448,1.73893761531524e-08,0.000561416009104526,0.641,0.333
"ProB","Rbm3",0.195706269866103,1.75502608318003e-08,0.000566610170954671,0.952,0.856
"ProB","Atp2b4",1.21954450635256,1.80778164395481e-08,0.000583642303750812,0.507,0.22
"ProB","Ubap2l",0.201904778571844,1.8302044585755e-08,0.000590881509451099,0.713,0.5
"ProB","Ptpn18",-0.00380712626781943,1.83658709705787e-08,0.000592942144285132,0.967,0.886
"ProB","Cct3",0.475537447692592,1.87383230039053e-08,0.000604966758181081,0.681,0.5
"ProB","Ahsa1",0.233471815949785,1.87856960282998e-08,0.00060649619627366,0.592,0.364
"ProB","Fubp1",0.423955844766741,1.93214530719116e-08,0.000623793112426666,0.75,0.508
"ProB","Tep1",1.30715891261649,1.94655011382712e-08,0.000628443704249085,0.445,0.182
"ProB","Hdgf",0.506046462310745,2.06065042027682e-08,0.000665280988186371,0.724,0.568
"ProB","Sf3b6",0.209089188731202,2.06796443679224e-08,0.000667642318418376,0.842,0.644
"ProB","Topbp1",1.0612141459169,2.1146673254481e-08,0.00068272034602092,0.531,0.265
"ProB","Snx9",0.746620829812766,2.13994674096532e-08,0.000690881805320655,0.632,0.364
"ProB","Rbmxl1",0.536005026020631,2.15012585479649e-08,0.000694168132221045,0.512,0.258
"ProB","Srsf11",0.159562817497434,2.17305480890108e-08,0.000701570745053712,0.818,0.667
"ProB","Ndufb4",0.33996750566288,2.17315139065262e-08,0.000701601926472197,0.725,0.545
"ProB","Srm",1.05867510142123,2.20985240910259e-08,0.00071345085027877,0.311,0.098
